0.003704, 0.148148, 50
0.016783, 0.261584, 50
0.038595, 0.436251, 50
0.069162, 0.611332, 50
0.108512, 0.786994, 50
0.156682, 0.963398, 50
0.213717, 1.140705, 50
0.279670, 1.319066, 50
0.354601, 1.498622, 50
0.438576, 1.679499, 50
0.531666, 1.861793, 50
0.633944, 2.045563, 50
0.745485, 2.230818, 50
0.866359, 2.417491, 50
0.996631, 2.605422, 50
1.136347, 2.794330, 50
1.285536, 2.983785, 50
1.444195, 3.173184, 50
1.612282, 3.361728, 50
1.789703, 3.548421, 50
1.976307, 3.732078, 50
2.171875, 3.911373, 50
2.376121, 4.084909, 50
2.588687, 4.251324, 50
2.809158, 4.409411, 50
3.037070, 4.558244, 50
3.271933, 4.697274, 50
3.508889, 4.739103, 50
3.743290, 4.688033, 50
3.975015, 4.634486, 50
4.203998, 4.579666, 50
4.430225, 4.524543, 50
4.653717, 4.469847, 50
4.874521, 4.416082, 50
5.092699, 4.363556, 50
5.308320, 4.312415, 50
5.521454, 4.262679, 50
5.732167, 4.214266, 50
5.939091, 4.138482, 50
6.138526, 3.988695, 50
6.328315, 3.795774, 50
6.508712, 3.607937, 50
6.679949, 3.424740, 50
6.842239, 3.245813, 50
6.995782, 3.070850, 50
7.140762, 2.899602, 50
7.277355, 2.731865, 50
7.405728, 2.567468, 50
7.526042, 2.406265, 50
7.638448, 2.248125, 50
7.743094, 2.092928, 50
7.840122, 1.940553, 50
7.929666, 1.790876, 50
8.011854, 1.643767, 50
8.086808, 1.499085, 50
8.154642, 1.356678, 50
8.215461, 1.216381, 50
8.269362, 1.078018, 50
8.316432, 0.941402, 50
8.356749, 0.806337, 50
8.390380, 0.672617, 50
8.417382, 0.540032, 50
8.437800, 0.408366, 50
8.451670, 0.277399, 50
8.459015, 0.146908, 50
8.461059, 0.040879, 50
8.461059, 0.000000, 50
