0.003704, 0.148148, 50
0.012100, 0.167919, 50
0.026079, 0.279588, 50
0.045622, 0.390852, 50
0.070700, 0.501574, 50
0.101282, 0.611639, 50
0.137331, 0.720970, 50
0.178808, 0.829536, 50
0.225676, 0.937372, 50
0.277906, 1.044592, 50
0.335476, 1.151412, 50
0.398385, 1.258167, 50
0.466651, 1.365333, 50
0.540329, 1.473541, 50
0.619508, 1.583580, 50
0.704327, 1.696387, 50
0.794978, 1.813024, 50
0.891709, 1.934623, 50
0.994825, 2.062315, 50
1.104682, 2.197145, 50
1.221681, 2.339982, 50
1.346253, 2.491433, 50
1.478843, 2.651797, 50
1.619895, 2.821045, 50
1.769838, 2.998853, 50
1.929071, 3.184667, 50
2.097961, 3.377799, 50
2.273553, 3.511841, 50
2.452601, 3.580961, 50
2.634999, 3.647950, 50
2.820638, 3.712791, 50
3.009421, 3.775654, 50
3.201263, 3.836839, 50
3.396099, 3.896733, 50
3.593889, 3.955782, 50
3.794611, 4.014460, 50
3.998274, 4.073255, 50
4.204907, 4.132651, 50
4.414562, 4.193111, 50
4.627315, 4.255052, 50
4.843256, 4.318826, 50
5.062490, 4.384671, 50
5.285123, 4.452673, 50
5.511258, 4.522699, 50
5.740974, 4.594322, 50
5.974312, 4.666749, 50
6.211249, 4.738745, 50
6.451679, 4.808599, 50
6.695386, 4.874142, 50
6.942029, 4.932858, 50
7.191135, 4.982108, 50
7.437477, 4.926856, 50
7.675648, 4.763419, 50
7.904903, 4.585102, 50
8.124669, 4.395318, 50
8.334528, 4.197163, 50
8.534209, 3.993639, 50
8.719292, 3.701655, 50
8.863785, 2.889848, 50
9.000870, 2.741699, 50
9.130547, 2.593551, 50
9.252817, 2.445403, 50
9.367680, 2.297255, 50
9.475135, 2.149107, 50
9.575183, 2.000959, 50
9.667824, 1.852811, 50
9.753057, 1.704662, 50
9.830883, 1.556514, 50
9.901301, 1.408366, 50
9.964312, 1.260218, 50
10.019915, 1.112070, 50
10.068111, 0.963922, 50
10.108900, 0.815773, 50
10.142281, 0.667625, 50
10.168255, 0.519477, 50
10.186822, 0.371329, 50
10.197981, 0.223181, 50
10.201732, 0.075033, 50
10.201756, 0.000479, 50
10.201756, 0.000000, 50
