0.003704, 0.148148, 50
0.017016, 0.266243, 50
0.039225, 0.444185, 50
0.070365, 0.622803, 50
0.110484, 0.802374, 50
0.159643, 0.983186, 50
0.217920, 1.165535, 50
0.285406, 1.349723, 50
0.362209, 1.536057, 50
0.448451, 1.724841, 50
0.544269, 1.916365, 50
0.649814, 2.110886, 50
0.765243, 2.308596, 50
0.890723, 2.509586, 50
1.026412, 2.713790, 50
1.172458, 2.920909, 50
1.328974, 3.130331, 50
1.496026, 3.341035, 50
1.673601, 3.551508, 50
1.861586, 3.759699, 50
2.059738, 3.963037, 50
2.267667, 4.158570, 50
2.484828, 4.343228, 50
2.710538, 4.514198, 50
2.944006, 4.669353, 50
3.184386, 4.807615, 50
3.430843, 4.929133, 50
3.678066, 4.944456, 50
3.921172, 4.862125, 50
4.160119, 4.778932, 50
4.394978, 4.697179, 50
4.625897, 4.618389, 50
4.853068, 4.543423, 50
5.076700, 4.472638, 50
5.297002, 4.406031, 50
5.514169, 4.343355, 50
5.728380, 4.284214, 50
5.939786, 4.228119, 50
6.148513, 4.174536, 50
6.354658, 4.122909, 50
6.558292, 4.072674, 50
6.759455, 4.023266, 50
6.958161, 3.974122, 50
7.154395, 3.924679, 50
7.348114, 3.874375, 50
7.539246, 3.822643, 50
7.727692, 3.768920, 50
7.913325, 3.712649, 50
8.095989, 3.653296, 50
8.275508, 3.590375, 50
8.451683, 3.523494, 50
8.624304, 3.452416, 50
8.793161, 3.377150, 50
8.958065, 3.298077, 50
9.118869, 3.216088, 50
9.275507, 3.132745, 50
9.428027, 3.050398, 50
9.576638, 2.972225, 50
9.721743, 2.902095, 50
9.863953, 2.844209, 50
10.004079, 2.802520, 50
10.143080, 2.780021, 50
10.281986, 2.778122, 50
10.421803, 2.796336, 50
10.563422, 2.832390, 50
10.707559, 2.882727, 50
10.854571, 2.940236, 50
11.001933, 2.947239, 50
11.146847, 2.898282, 50
11.288945, 2.841961, 50
11.437500, 2.971110, 50
11.603769, 3.325377, 50
11.762630, 3.177229, 50
11.914084, 3.029081, 50
12.058131, 2.880933, 50
12.194770, 2.732784, 50
12.324002, 2.584636, 50
12.445827, 2.436488, 50
12.560244, 2.288340, 50
12.667253, 2.140192, 50
12.766855, 1.992044, 50
12.859050, 1.843896, 50
12.943838, 1.695747, 50
13.021217, 1.547599, 50
13.091190, 1.399451, 50
13.153755, 1.251303, 50
13.208913, 1.103155, 50
13.256663, 0.955007, 50
13.297006, 0.806859, 50
13.329942, 0.658710, 50
13.355470, 0.510562, 50
13.373591, 0.362414, 50
13.384304, 0.214266, 50
13.387809, 0.070096, 50
13.387809, 0.000000, 50
