0.003704, 0.148148, 50
0.012614, 0.178201, 50
0.027442, 0.296555, 50
0.048153, 0.414233, 50
0.074701, 0.530956, 50
0.107023, 0.646438, 50
0.145042, 0.760382, 50
0.188666, 0.872485, 50
0.237788, 0.982439, 50
0.292285, 1.089940, 50
0.352020, 1.194698, 50
0.416843, 1.296455, 50
0.486594, 1.395016, 50
0.561108, 1.490291, 50
0.640225, 1.582344, 50
0.723799, 1.671471, 50
0.811713, 1.758286, 50
0.903903, 1.843806, 50
1.000381, 1.929546, 50
1.101259, 2.017559, 50
1.206780, 2.110419, 50
1.317334, 2.211084, 50
1.433465, 2.322632, 50
1.555860, 2.447883, 50
1.685308, 2.588974, 50
1.822658, 2.746990, 50
1.968747, 2.921781, 50
2.121482, 3.054697, 50
2.278340, 3.137169, 50
2.439365, 3.220493, 50
2.604483, 3.302359, 50
2.773545, 3.381248, 50
2.946360, 3.456297, 50
3.122718, 3.527150, 50
3.302408, 3.593813, 50
3.485235, 3.656533, 50
3.671020, 3.715710, 50
3.859612, 3.771832, 50
4.050884, 3.825435, 50
4.244738, 3.877077, 50
4.441104, 3.927321, 50
4.639940, 3.976734, 50
4.841234, 4.025878, 50
5.045000, 4.075315, 50
5.251280, 4.125610, 50
5.460147, 4.177327, 50
5.671698, 4.231029, 50
5.886062, 4.287273, 50
6.103391, 4.346590, 50
6.323865, 4.409466, 50
6.547679, 4.476290, 50
6.775044, 4.547300, 50
7.006168, 4.622482, 50
7.241241, 4.701456, 50
7.480408, 4.783330, 50
7.723735, 4.866543, 50
7.971172, 4.948747, 50
8.222511, 5.026774, 50
8.477349, 5.096763, 50
8.735075, 5.154525, 50
8.994881, 5.196121, 50
9.255810, 5.218569, 50
9.516833, 5.220463, 50
9.776947, 5.202291, 50
10.035263, 5.166318, 50
10.291068, 5.116090, 50
10.543605, 5.050752, 50
10.787997, 4.887825, 50
11.020031, 4.640683, 50
11.240074, 4.400864, 50
11.438817, 3.974869, 50
11.605086, 3.325377, 50
11.763948, 3.177229, 50
11.915402, 3.029081, 50
12.059448, 2.880933, 50
12.196088, 2.732784, 50
12.325319, 2.584636, 50
12.447144, 2.436488, 50
12.561561, 2.288340, 50
12.668570, 2.140192, 50
12.768173, 1.992044, 50
12.860367, 1.843896, 50
12.945155, 1.695747, 50
13.022535, 1.547599, 50
13.092507, 1.399451, 50
13.155072, 1.251303, 50
13.210230, 1.103155, 50
13.257980, 0.955007, 50
13.298323, 0.806859, 50
13.331259, 0.658710, 50
13.356787, 0.510562, 50
13.374908, 0.362414, 50
13.385621, 0.214266, 50
13.389126, 0.070096, 50
13.389126, 0.000000, 50
