0.003704, 0.148148, 50
0.019178, 0.309491, 50
0.044988, 0.516198, 50
0.081159, 0.723415, 50
0.127720, 0.931219, 50
0.184698, 1.139553, 50
0.252106, 1.348175, 50
0.329936, 1.556605, 50
0.418140, 1.764071, 50
0.516613, 1.969466, 50
0.625180, 2.171332, 50
0.743574, 2.367876, 50
0.871426, 2.557049, 50
1.008261, 2.736691, 50
1.153497, 2.904726, 50
1.306467, 3.059395, 50
1.466440, 3.199455, 50
1.632655, 3.324314, 50
1.804357, 3.434043, 50
1.980820, 3.529260, 50
2.161366, 3.610914, 50
2.345366, 3.680003, 50
2.532231, 3.737299, 50
2.721386, 3.783093, 50
2.912236, 3.816997, 50
3.104125, 3.837793, 50
3.296293, 3.843345, 50
3.484413, 3.762406, 50
3.664587, 3.603490, 50
3.836519, 3.438633, 50
3.999878, 3.267182, 50
4.154406, 3.090568, 50
4.300072, 2.913302, 50
4.437262, 2.743810, 50
4.566982, 2.594397, 50
4.690957, 2.479509, 50
4.811558, 2.412023, 50
4.931496, 2.398759, 50
5.129999, 3.970045, 50
5.379461, 4.989241, 50
5.622293, 4.856654, 50
5.859106, 4.736259, 50
6.090514, 4.628156, 50
6.317087, 4.531466, 50
6.539330, 4.444846, 50
6.757670, 4.366798, 50
6.972461, 4.295834, 50
7.183989, 4.230551, 50
7.392472, 4.169655, 50
7.598069, 4.111954, 50
7.800887, 4.056344, 50
8.000976, 4.001779, 50
8.198338, 3.947245, 50
8.392924, 3.891726, 50
8.584633, 3.834180, 50
8.773308, 3.773505, 50
8.958734, 3.708516, 50
9.140630, 3.637922, 50
9.318646, 3.560324, 50
9.492358, 3.474232, 50
9.661265, 3.378141, 50
9.824799, 3.270681, 50
9.982345, 3.150922, 50
10.133289, 3.018872, 50
10.277101, 2.876235, 50
10.413470, 2.727391, 50
10.542487, 2.580331, 50
10.664835, 2.446958, 50
10.781929, 2.341887, 50
10.895890, 2.279220, 50
11.009292, 2.268046, 50
11.124740, 2.308957, 50
11.244431, 2.393825, 50
11.369882, 2.509010, 50
11.501874, 2.639844, 50
11.640576, 2.774043, 50
11.785732, 2.903116, 50
11.934278, 2.970925, 50
12.082424, 2.962906, 50
12.228826, 2.928053, 50
12.372578, 2.875031, 50
12.512923, 2.806902, 50
12.649241, 2.726356, 50
12.781023, 2.635648, 50
12.907854, 2.536626, 50
13.029394, 2.430787, 50
13.145361, 2.319340, 50
13.255524, 2.203259, 50
13.359690, 2.083335, 50
13.457701, 1.960207, 50
13.549421, 1.834399, 50
13.634738, 1.706342, 50
13.643076, 0.166762, 50
13.672558, 0.589637, 50
13.673811, 0.025071, 50
13.699067, 0.505113, 50
13.740309, 0.824850, 50
13.790384, 1.001493, 50
13.843267, 1.057662, 50
13.893900, 1.012657, 50
13.938086, 0.883728, 50
13.972498, 0.688228, 50
13.994715, 0.444335, 50
14.003249, 0.170697, 50
14.003966, 0.014322, 50
14.003966, 0.000000, 50
